"","V1","V2","V3","category","expenditure","income"
"719","107051","1","1",13,14,341.688
"720","107051","2","1",1,7.56,341.688
"721","107051","2","1",3,63.34,341.688
"722","107051","2","1",6,4,341.688
"723","107051","2","1",7,1.86,341.688
"724","107051","2","1",8,1,341.688
"725","107051","2","1",9,2.84,341.688
"726","107051","2","1",12,7.25,341.688
"727","107051","2","1",13,6,341.688
"728","107051","2","1",14,2,341.688
"729","107051","3","1",3,3.63,341.688
"730","107051","3","1",12,4.48,341.688
"731","107091","1","1",2,40,423.4
"732","107091","1","1",3,56.93,423.4
"733","107091","1","1",4,15,423.4
"734","107091","1","1",5,29.46,423.4
"735","107091","1","1",7,0.37,423.4
"736","107091","1","1",9,0.49,423.4
"737","107091","1","1",11,24,423.4
"738","107091","1","1",12,2.25,423.4
"739","107091","1","1",13,4,423.4
"740","107091","1","1",14,5,423.4
"741","107091","2","1",3,38.53,423.4
"742","107091","2","1",4,10,423.4
"743","107091","2","1",5,8.44,423.4
"744","107091","2","1",6,20,423.4
"745","107091","2","1",11,7,423.4
"746","107091","3","1",3,9.95,423.4
"747","107131","1","1",3,30.8,111.919
"748","107131","1","1",4,2.4,111.919
"749","107131","1","1",6,21,111.919
"750","107131","1","1",7,6.1,111.919
"751","107131","1","1",8,7,111.919
"752","107131","1","1",9,10.17,111.919
"753","107131","1","1",11,16.2,111.919
"754","107131","1","1",12,14.85,111.919
"755","107131","1","1",13,47.89,111.919
"756","107131","1","1",14,10,111.919
"757","108011","1","1",3,14.68,180.732
"758","108011","1","1",4,13.98,180.732
"759","108011","1","1",8,5.45,180.732
"760","108011","1","1",9,16.5,180.732
"761","108011","1","1",12,5.99,180.732
"762","108011","1","1",13,2,180.732
"763","108011","1","1",14,114,180.732
"764","108041","1","1",3,0.34,360.24
"765","108041","1","1",11,1.59,360.24
"766","108041","2","1",3,21.94,360.24
"767","108041","2","1",5,7.08,360.24
"768","108041","2","1",11,3.53,360.24
"769","108041","2","1",12,0.98,360.24
"770","108061","1","1",1,11.48,163.082
"771","108061","1","1",3,21.74,163.082
"772","108061","1","1",5,14.72,163.082
"773","108061","1","1",7,1.79,163.082
"774","108061","1","1",8,21.7,163.082
"775","108061","1","1",9,4.99,163.082
"776","108061","1","1",12,7.3,163.082
"777","108061","1","1",14,10.5,163.082
"778","108071","1","1",3,11.2,514.695
"779","108071","1","1",4,22,514.695
"780","108071","1","1",8,14.7,514.695
"781","108071","1","1",9,2.99,514.695
"782","108071","1","1",10,10,514.695
"783","108071","1","1",12,2.78,514.695
"784","108071","2","1",3,60.29,514.695
"785","108071","2","1",6,32.98,514.695
"786","108071","2","1",7,11.19,514.695
"787","108071","2","1",9,51.17,514.695
"788","108071","2","1",11,12.76,514.695
"789","108071","2","1",12,0.5,514.695
"790","108071","2","1",13,2,514.695
"791","108071","3","1",3,14.17,514.695
"792","108071","3","1",9,9.99,514.695
"793","108071","3","1",11,2.55,514.695
"794","108071","3","1",12,3.99,514.695
"795","108081","1","1",1,10,394.115
"796","108081","1","1",4,30.75,394.115
"797","108081","1","1",5,5.44,394.115
"798","108081","1","1",6,21.99,394.115
"799","108081","1","1",10,10,394.115
"800","108081","1","1",12,31.2,394.115
"801","108081","1","1",13,8,394.115
"802","108081","2","1",1,313.99,394.115
"803","108081","2","1",3,58.91,394.115
"804","108081","2","1",5,31.69,394.115
"805","108081","2","1",6,15,394.115
"806","108081","2","1",7,12.3,394.115
"807","108081","2","1",9,3.83,394.115
"808","108081","2","1",11,3.1,394.115
"809","108081","2","1",12,4.18,394.115
"810","108081","2","1",13,9,394.115
"811","108091","1","1",3,24.12,318.19
"812","108091","1","1",4,15.5,318.19
"813","108091","1","1",5,18.02,318.19
"814","108091","1","1",7,2.49,318.19
"815","108091","1","1",9,2.74,318.19
"816","108091","1","1",10,11.76,318.19
"817","108091","1","1",12,29.74,318.19
"818","108111","1","1",1,59.51,731.112
"819","108111","1","1",3,0.55,731.112
"820","108111","1","1",4,5,731.112
"821","108111","1","1",7,29.95,731.112
"822","108111","1","1",10,51,731.112
"823","108111","1","1",13,7,731.112
"824","108111","2","1",3,81.8,731.112
"825","108111","2","1",6,21.48,731.112
"826","108111","2","1",7,43.76,731.112
"827","108111","2","1",8,3,731.112
"828","108111","2","1",9,9.34,731.112
"829","108111","2","1",12,10.3,731.112
"830","108131","1","1",2,5,356.06
"831","108131","1","1",3,74.93,356.06
"832","108131","1","1",4,5.38,356.06
"833","108131","1","1",5,26.6,356.06
"834","108131","1","1",7,8.72,356.06
"835","108131","1","1",9,1.49,356.06
"836","108131","1","1",11,10.58,356.06
"837","108131","1","1",12,0.92,356.06
"838","108131","1","1",13,31.85,356.06
"839","108131","2","1",3,33.86,356.06
"840","108131","2","1",5,14.65,356.06
"841","108131","2","1",7,1.75,356.06
"842","108131","2","1",8,0.6,356.06
"843","108141","1","1",1,50,656.09
"844","108141","1","1",3,54.52,656.09
"845","108141","1","1",4,3,656.09
"846","108141","1","1",7,2.96,656.09
"847","108141","1","1",9,14.37,656.09
"848","108141","1","1",10,100,656.09
"849","108141","1","1",12,2.52,656.09
"850","108141","1","1",13,2,656.09
"851","108141","2","1",3,24.59,656.09
"852","108141","2","1",9,0.79,656.09
"853","108141","2","1",10,1,656.09
"854","108141","2","1",11,1.06,656.09
"855","108141","2","1",12,33.73,656.09
"856","108141","2","1",13,6.75,656.09
"857","108141","2","1",14,38.35,656.09
"858","108151","1","1",7,79.99,714.05
"859","108151","1","1",10,10,714.05
"860","108151","1","1",13,11,714.05
"861","108151","2","1",3,31.54,714.05
"862","108151","2","1",4,9.19,714.05
"863","108151","2","1",7,8.74,714.05
"864","108151","2","1",12,5.59,714.05
"865","108151","2","1",13,5,714.05
"866","108151","3","1",1,34.51,714.05
"867","108151","3","1",3,7.78,714.05
"868","108151","3","1",4,39.41,714.05
"869","108151","3","1",5,58.78,714.05
"870","108151","3","1",6,15.6,714.05
"871","108151","3","1",7,14.2,714.05
"872","108151","3","1",9,9,714.05
"873","108151","3","1",10,20.5,714.05
"874","108151","3","1",11,5.5,714.05
"875","108151","3","1",12,13.5,714.05
"876","108151","3","1",13,14,714.05
"877","108161","1","1",13,2.5,1200.91
"878","108161","2","1",1,14.79,1200.91
"879","108161","2","1",3,34.83,1200.91
"880","108161","2","1",10,10,1200.91
"881","108161","2","1",13,5,1200.91
"882","108171","1","1",1,22.99,937.415
"883","108171","1","1",9,4.92,937.415
"884","108171","2","1",1,1500,937.415
"885","108171","2","1",3,98.53,937.415
"886","108171","2","1",7,10.66,937.415
"887","108171","2","1",9,47.25,937.415
"888","108171","2","1",10,41,937.415
"889","108171","2","1",12,201.95,937.415
"890","108171","2","1",13,4,937.415
"891","109021","1","1",2,10,131.75
"892","109021","1","1",3,34.21,131.75
"893","109021","1","1",4,30,131.75
"894","109021","1","1",5,21.35,131.75
"895","109021","1","1",6,2.99,131.75
"896","109021","1","1",9,4,131.75
"897","109021","1","1",12,1.47,131.75
"898","109021","1","1",13,2,131.75
"899","109031","1","1",1,4.25,216.174
"900","109031","1","1",3,0.4,216.174
"901","109031","1","1",4,38.6,216.174
"902","109031","1","1",7,1.58,216.174
"903","109031","1","1",9,2.37,216.174
"904","109031","1","1",10,10,216.174
"905","109031","1","1",11,4.25,216.174
"906","109031","1","1",12,2.82,216.174
"907","109031","1","1",13,10,216.174
"908","109031","2","1",3,31.86,216.174
"909","109031","2","1",4,4.98,216.174
"910","109031","2","1",6,60.99,216.174
"911","109031","2","1",7,6.59,216.174
"912","109031","2","1",9,11.14,216.174
"913","109031","2","1",12,0.56,216.174
"914","109041","1","1",3,32.67,154.667
"915","109041","1","1",4,25.02,154.667
"916","109041","1","1",7,2.18,154.667
"917","109041","1","1",11,7.6,154.667
"918","109041","1","1",12,4.55,154.667
"919","109041","1","1",13,8,154.667
"920","109041","2","1",2,10.8,154.667
"921","109041","2","1",3,4.25,154.667
"922","109041","2","1",9,6.8,154.667
"923","109041","2","1",11,9.55,154.667
"924","109041","2","1",14,7,154.667
"925","109051","1","1",3,4.41,413.391
"926","109051","1","1",4,45,413.391
"927","109051","1","1",13,18.5,413.391
"928","109051","2","1",3,61.74,413.391
"929","109051","2","1",7,3.67,413.391
"930","109051","2","1",9,3.48,413.391
"931","109051","2","1",11,8.3,413.391
"932","109051","2","1",12,0.92,413.391
"933","109091","1","1",11,1.44,495.63
"934","109091","1","1",12,0.28,495.63
"935","109091","2","1",3,59.19,495.63
"936","109091","2","1",4,16,495.63
"937","109091","2","1",6,8,495.63
"938","109091","2","1",7,5.93,495.63
"939","109091","2","1",9,11.89,495.63
"940","109091","2","1",11,46,495.63
"941","109091","2","1",12,1.19,495.63
"942","109091","2","1",13,6,495.63
"943","109101","1","1",1,18.74,117
"944","109101","1","1",2,12,117
"945","109101","1","1",3,30.89,117
"946","109101","1","1",4,7.99,117
"947","109101","1","1",6,6,117
"948","109101","1","1",7,12.82,117
"949","109101","1","1",8,1,117
"950","109101","1","1",9,14.74,117
"951","109101","1","1",11,10.9,117
"952","109101","1","1",12,17.02,117
"953","109101","1","1",13,6.5,117
"954","109101","1","1",14,10.1,117
"955","109101","2","1",3,3.81,117
"956","109101","2","1",11,2,117
"957","109101","2","1",13,0.5,117
"958","109101","3","1",3,2.78,117
"959","109101","3","1",13,0.5,117
"960","109111","1","1",3,73.37,212.602
"961","109111","1","1",6,9,212.602
"962","109111","1","1",7,32.46,212.602
"963","109111","1","1",8,5,212.602
"964","109111","1","1",9,19.74,212.602
"965","109111","1","1",10,37.1,212.602
"966","109111","1","1",12,3.74,212.602
"967","109111","1","1",13,2,212.602
"968","109111","1","1",14,28,212.602
"969","109111","2","1",12,4.99,212.602
"970","109121","1","1",3,28.37,89.882
"971","109121","1","1",4,5,89.882
"972","109121","1","1",11,3.95,89.882
"973","109121","1","1",12,1.15,89.882
"974","109121","1","1",13,3,89.882
"975","109131","1","1",2,4.23,761.87
"976","109131","1","1",3,42.34,761.87
"977","109131","1","1",4,10,761.87
"978","109131","1","1",6,1.75,761.87
"979","109131","1","1",7,0.5,761.87
"980","109131","1","1",9,1.35,761.87
"981","109131","1","1",11,44.1,761.87
"982","109131","1","1",12,15.61,761.87
"983","109131","1","1",13,4,761.87
"984","109131","2","1",3,24.06,761.87
"985","109131","2","1",4,6.2,761.87
"986","109131","2","1",7,16.98,761.87
"987","109131","2","1",8,1.08,761.87
"988","109131","2","1",9,7.44,761.87
"989","109131","2","1",12,6.79,761.87
"990","109131","2","1",13,2,761.87
"991","109141","1","1",3,10.94,353.932
"992","109141","1","1",4,29.5,353.932
"993","109141","1","1",5,18.1,353.932
"994","109141","1","1",7,2.07,353.932
"995","109141","1","1",8,0.48,353.932
"996","109141","1","1",10,25.23,353.932
"997","109141","1","1",12,0.4,353.932
"998","109141","1","1",13,15,353.932
"999","109141","2","1",3,7.76,353.932
"1000","109141","2","1",8,2,353.932
"1001","109141","2","1",11,2.45,353.932
"1002","109161","1","1",3,11.56,744.727
"1003","109161","1","1",4,23.85,744.727
"1004","109161","1","1",7,22.93,744.727
"1005","109161","1","1",10,16.99,744.727
"1006","109161","1","1",11,14,744.727
"1007","109161","1","1",12,0.6,744.727
"1008","109161","2","1",3,77.47,744.727
"1009","109161","2","1",4,14.47,744.727
"1010","109161","2","1",6,54.79,744.727
"1011","109161","2","1",7,4.59,744.727
"1012","109161","2","1",8,10.26,744.727
"1013","109161","2","1",9,23.73,744.727
"1014","109161","2","1",11,12.3,744.727
"1015","109161","2","1",12,15.03,744.727
"1016","109161","2","1",13,12.5,744.727
"1017","110021","1","1",2,8,416.38
"1018","110021","1","1",3,38.42,416.38
"1019","110021","1","1",4,5,416.38
"1020","110021","1","1",5,14,416.38
"1021","110021","1","1",8,33.96,416.38
"1022","110021","1","1",9,2.09,416.38
"1023","110021","1","1",12,9.88,416.38
"1024","110021","1","1",13,12,416.38
"1025","110021","1","1",14,13,416.38
"1026","110021","2","1",3,16.74,416.38
"1027","110021","2","1",4,15.45,416.38
"1028","110021","2","1",5,3.83,416.38
"1029","110021","2","1",7,2.89,416.38
"1030","110021","2","1",9,3.5,416.38
"1031","110021","2","1",13,1,416.38
"1032","110041","1","1",3,33.4,993.103
"1033","110041","1","1",10,1.6,993.103
"1034","110041","1","1",13,14,993.103
"1035","110041","2","1",1,4.48,993.103
"1036","110041","2","1",3,65.88,993.103
"1037","110041","2","1",7,352.96,993.103
"1038","110041","2","1",9,15.13,993.103
"1039","110041","2","1",10,19,993.103
"1040","110041","2","1",12,3.45,993.103
"1041","110041","2","1",13,7,993.103
"1042","110041","3","1",3,29.46,993.103
"1043","110041","3","1",4,21.46,993.103
"1044","110041","3","1",9,4.86,993.103
"1045","110041","3","1",10,44.92,993.103
"1046","110041","3","1",13,3,993.103
"1047","110061","1","1",4,7.74,544.519
"1048","110061","1","1",5,28.88,544.519
"1049","110061","1","1",7,4.99,544.519
"1050","110061","1","1",13,57.02,544.519
"1051","110061","2","1",3,48.09,544.519
"1052","110061","2","1",4,24.5,544.519
"1053","110061","2","1",5,22.58,544.519
"1054","110061","2","1",7,20.04,544.519
"1055","110061","2","1",8,8.45,544.519
"1056","110061","2","1",9,6.05,544.519
"1057","110061","2","1",12,6.29,544.519
"1058","110061","2","1",13,19,544.519
"1059","110071","1","1",1,9.89,621.973
"1060","110071","1","1",3,116.39,621.973
"1061","110071","1","1",4,12,621.973
"1062","110071","1","1",5,25.37,621.973
"1063","110071","1","1",6,24.99,621.973
"1064","110071","1","1",7,12.09,621.973
"1065","110071","1","1",8,2,621.973
"1066","110071","1","1",9,9.28,621.973
"1067","110071","1","1",10,36,621.973
"1068","110071","1","1",12,14.99,621.973
"1069","110071","2","1",6,1.99,621.973
"1070","110071","2","1",9,40.46,621.973
"1071","110071","2","1",11,12,621.973
"1072","110071","2","1",12,2.5,621.973
"1073","110071","3","1",3,17.15,621.973
"1074","110071","3","1",4,54,621.973
"1075","110071","3","1",6,35.99,621.973
"1076","110071","3","1",10,45,621.973
"1077","110071","3","1",11,20.5,621.973
"1078","110071","3","1",13,2,621.973
"1079","110081","1","1",2,4,38.22
"1080","110081","1","1",3,17.31,38.22
"1081","110081","1","1",8,1.6,38.22
"1082","110081","1","1",11,20.8,38.22
"1083","110081","1","1",12,1.67,38.22
"1084","110081","1","1",13,15.2,38.22
"1085","110101","1","1",7,10.6,90.52
"1086","110101","1","1",12,2.58,90.52
"1087","110101","1","1",13,1,90.52
"1088","110101","2","1",3,14.53,90.52
"1089","110101","2","1",9,59.45,90.52
"1090","110101","2","1",10,13,90.52
"1091","110111","1","1",3,3.8,376.14
"1092","110111","1","1",11,9.5,376.14
"1093","110111","1","1",12,5.25,376.14
"1094","110111","1","1",13,5,376.14
"1095","110111","2","1",3,23.8,376.14
"1096","110111","2","1",7,2.25,376.14
"1097","110111","2","1",11,8.9,376.14
"1098","110111","2","1",12,2.64,376.14
"1099","110111","2","1",13,9,376.14
"1100","110141","1","1",3,29.9,210.16
"1101","110141","1","1",4,50,210.16
"1102","110141","1","1",5,26.96,210.16
"1103","110141","1","1",7,2.78,210.16
"1104","110141","1","1",11,25.4,210.16
"1105","110141","1","1",13,1,210.16
"1106","110141","1","1",14,3.7,210.16
"1107","110151","1","1",3,2.1,1798.963
"1108","110151","1","1",4,2.6,1798.963
"1109","110151","1","1",10,93.2,1798.963
"1110","110151","1","1",12,3.99,1798.963
"1111","110151","1","1",13,26,1798.963
"1112","110151","2","1",3,75.66,1798.963
"1113","110151","2","1",4,18.36,1798.963
"1114","110151","2","1",6,36,1798.963
"1115","110151","2","1",7,203.83,1798.963
"1116","110151","2","1",8,3.5,1798.963
"1117","110151","2","1",9,7.99,1798.963
"1118","110151","2","1",10,36.41,1798.963
"1119","110151","2","1",12,5.86,1798.963
"1120","110151","2","1",13,11.85,1798.963
"1121","110151","3","1",3,9.17,1798.963
"1122","110151","3","1",4,24.49,1798.963
"1123","110151","3","1",6,20,1798.963
"1124","110151","3","1",10,12.4,1798.963
"1125","110151","3","1",11,49.05,1798.963
"1126","110151","3","1",13,1,1798.963
"1127","110151","4","1",3,14.44,1798.963
"1128","110151","4","1",4,4.99,1798.963
"1129","110151","4","1",6,28.98,1798.963
"1130","110151","4","1",7,7.5,1798.963
"1131","110151","4","1",9,1.98,1798.963
"1132","110151","4","1",10,17.7,1798.963
"1133","110151","4","1",12,3.35,1798.963
"1134","110151","4","1",13,2,1798.963
"1135","111011","1","1",13,9.5,281.207
"1136","111011","2","1",3,56.98,281.207
"1137","111011","2","1",4,20.37,281.207
"1138","111011","2","1",5,40,281.207
"1139","111011","2","1",7,3.35,281.207
"1140","111011","2","1",8,1.4,281.207
"1141","111011","2","1",9,0.98,281.207
"1142","111011","2","1",10,13,281.207
"1143","111011","2","1",12,13.35,281.207
"1144","111011","2","1",13,19,281.207
"1145","111011","2","1",14,14,281.207
"1146","111051","1","1",3,20.14,233.71
"1147","111051","1","1",4,1.33,233.71
"1148","111051","1","1",7,16.11,233.71
"1149","111051","1","1",9,3.99,233.71
"1150","111051","1","1",11,0.82,233.71
"1151","111051","1","1",12,1.42,233.71
"1152","111051","1","1",13,4,233.71
"1153","111051","1","1",14,1,233.71
"1154","111051","2","1",3,13.32,233.71
"1155","111051","2","1",4,20.35,233.71
"1156","111051","2","1",6,17.98,233.71
"1157","111051","2","1",8,0.4,233.71
"1158","111051","2","1",11,11.77,233.71
"1159","111051","2","1",13,2.4,233.71
"1160","111051","2","1",14,2,233.71
"1161","111061","1","1",3,20.99,80
"1162","111061","1","1",4,12.6,80
"1163","111061","1","1",5,8.2,80
"1164","111061","1","1",6,3.98,80
"1165","111061","1","1",7,6.05,80
"1166","111061","1","1",8,0.2,80
"1167","111061","1","1",9,3.97,80
"1168","111061","1","1",10,1,80
"1169","111061","1","1",11,2.29,80
"1170","111061","1","1",12,1.12,80
"1171","111061","1","1",13,2.05,80
"1172","111061","2","1",3,5.1,80
"1173","111061","2","1",9,0.6,80
"1174","111061","2","1",12,0.2,80
"1175","111071","1","1",1,60,315
"1176","111071","1","1",3,16.04,315
"1177","111071","1","1",7,0.95,315
"1178","111071","1","1",8,52.7,315
"1179","111071","1","1",12,2,315
"1180","111071","1","1",13,4,315
"1181","111071","1","1",14,9.7,315
"1182","111121","1","1",3,1,606.19
"1183","111121","1","1",10,15,606.19
"1184","111121","1","1",13,12,606.19
"1185","111121","2","1",1,0.9,606.19
"1186","111121","2","1",3,44.65,606.19
"1187","111121","2","1",4,15,606.19
"1188","111121","2","1",7,15.61,606.19
"1189","111121","2","1",10,10,606.19
"1190","111121","2","1",11,1.6,606.19
"1191","111121","2","1",13,4,606.19
"1192","111151","1","1",3,45.58,476.8
"1193","111151","1","1",7,7.86,476.8
"1194","111151","1","1",9,1.49,476.8
"1195","111151","1","1",10,11,476.8
"1196","111151","1","1",12,1.8,476.8
"1197","111151","1","1",13,8,476.8
"1198","111151","2","1",3,21.71,476.8
"1199","111151","2","1",6,3.25,476.8
"1200","111151","2","1",8,1,476.8
"1201","111151","2","1",9,0.21,476.8
"1202","111151","2","1",12,9.73,476.8
"1203","111151","2","1",13,2.4,476.8
"1204","111161","1","1",1,19.98,318.362
"1205","111161","1","1",3,12.32,318.362
"1206","111161","1","1",4,3.29,318.362
